Domaine,Temps_Lecture,Scrolls,Clics,Progression,Note_Quiz
Sciences,19.557573844508767,20,48,0.3589272791903557,10.747821056299147
Sciences,22.5090003587432,20,38,0.5319513099779648,13.064300842199474
Sciences,49.18212618829417,10,77,0.7434449003630643,16.51967267324734
Histoire,42.40707355946657,6,21,0.15301744413624474,18.7907528734416
Histoire,10.867137340324609,48,43,0.8116349409486034,10.988200197420332
Littérature,10.864482637059833,3,97,0.544977448826156,10.789480599067094
Langues,38.344821440002775,32,95,0.9063038016576517,14.433938294465976
Langues,41.66462211891444,12,58,0.005534867951731193,15.776197693497394
Littérature,16.271094045777698,18,42,0.44768248174945335,14.20461827591347
Littérature,40.523107604177966,5,85,0.10759860137104527,15.23362394195008
Langues,22.017595520977004,16,77,0.8647105719591884,12.70165298886105
Littérature,26.83606712302736,2,75,0.975346326109787,15.629436178377402
Langues,30.441579019217066,1,8,0.01503503285970842,16.627918897894308
Sciences,15.809739811713982,4,76,0.4038988946262182,9.648762851236748
Sciences,58.15468027224775,3,70,0.2581450576384382,17.951678179458053
Sciences,58.68822268137805,7,7,0.25418266031377557,20.0
Sciences,32.25008445447037,1,43,0.4668218517128737,15.318466696511804
Histoire,22.873323904013734,3,92,0.5326860280309532,11.421709687783867
Histoire,57.92972232626556,15,90,0.03511162100436349,17.589581478305824
Sciences,50.90286982735954,35,37,0.5504251403526819,18.259067710337277
Littérature,46.211430277911596,45,69,0.05401965713523116,16.50991292137604
Sciences,33.09058936388196,32,44,0.007073176797245506,12.585058158945813
Littérature,30.52893507205861,31,49,0.8449563335746787,17.54482601601534
Histoire,48.96746361384259,30,5,0.14229349525238688,20.0
Langues,35.98068388823133,18,38,0.16664155601909403,15.862196559671489
Histoire,43.0291069410404,5,70,0.12974760886925796,15.973017930473809
Langues,38.3096490804206,1,73,0.9952287523726531,17.228937652984047
Littérature,45.60927035756814,4,79,0.6307444390066569,19.798132661707545
Sciences,14.705250203920048,38,87,0.3753168714273035,7.887268569644634
Langues,28.88105463178934,24,89,0.46791027203552304,11.860095764578492
Langues,18.354459425493253,4,58,0.306774495170969,11.682115845819244
Sciences,22.10219500117678,40,76,0.6717154271645568,10.286329495909955
Littérature,20.04121382690904,7,12,0.5501675233111577,16.785923873969786
Sciences,35.16611496519326,10,37,0.6249751517517129,15.868166445790708
Sciences,10.949649425495934,17,74,0.44564571866858593,7.784480205554501
Histoire,58.198380100422206,20,48,0.2537390818613685,20.0
Littérature,35.94819132047856,20,53,0.804021306422435,19.29709376117974
Langues,12.62857571021945,21,40,0.19735884939554804,10.413024357577614
Sciences,44.10269201808796,42,65,0.04736230930546592,14.700880896180992
Histoire,23.444402504893826,2,70,0.030667836371395474,11.289065626632633
Langues,15.338379629421492,31,80,0.6171703538549839,9.692090222836546
Sciences,51.515184298749745,32,88,0.9962560549750418,16.08812612368978
Sciences,19.89538014571621,40,19,0.615356798549752,13.062754118972832
Littérature,15.237713442981567,28,55,0.1025561669614018,9.963811308723253
Sciences,12.8453226301916,33,10,0.6077153337583907,12.933202846024518
Langues,46.42788717670835,22,23,0.7538379653647946,20.0
Langues,42.7635623661384,46,42,0.32491393025170334,16.454671035774243
Histoire,10.409957029303703,37,18,0.945909096308108,13.3243972571968
Sciences,21.074027022415184,2,17,0.6121355635232789,14.692311012404549
Langues,45.234101555837476,40,86,0.8311683585933174,15.866058665981717
Littérature,17.607042735197616,4,44,0.13347714128315824,13.893594047688008
Langues,38.837539156308225,43,51,0.3197100687631126,15.14704100104926
Sciences,20.657823337605365,21,56,0.7528273372268895,12.061639067389779
Sciences,32.461714240539365,44,34,0.38050231511002375,13.850498717162253
Littérature,53.37115309008905,22,86,0.04812995572024659,19.644950324845535
Sciences,25.129821365049303,17,75,0.6879841098565382,12.164787903640406
Sciences,44.298619496261566,11,50,0.5708518436792265,16.372063148137624
Littérature,31.91406163914006,1,80,0.3477888587511653,16.492369988790163
Langues,14.807762715074414,30,25,0.6894942171800483,13.172792610190285
Sciences,28.031749682590046,9,32,0.7085991724770868,14.968863016214543
Histoire,52.06400331740538,41,37,0.06898516354264228,18.444486635447298
Sciences,58.65231211341141,14,21,0.1272652827586046,20.0
Sciences,52.254083530800266,5,53,0.5123935843933174,17.64799723680794
Littérature,18.111419538677534,4,64,0.16773620498940423,12.344450092772503
Littérature,27.27546492245423,3,53,0.5516079415114878,17.554894089868494
Littérature,51.55940793033751,3,59,0.7601823126889548,20.0
Littérature,37.69479671978827,6,7,0.902805251817291,20.0
Sciences,48.80928985572041,42,44,0.6443739683887935,17.511991770491832
Histoire,48.8891633308395,10,84,0.36574088697923335,16.834409459769695
Langues,13.55439503150598,49,77,0.9136737257213902,9.824577256625771
Histoire,27.120328280051154,11,32,0.8284724344116107,16.533018189917843
Histoire,33.95107527264836,4,3,0.07609757741605727,17.800188053984886
Littérature,57.2612360790194,28,25,0.2459150461060473,20.0
Sciences,54.91144005080021,40,44,0.5037165396000371,18.218805870360587
Sciences,31.15159914656099,28,63,0.057916091005629666,11.47817624652193
Sciences,14.783296374345753,24,66,0.6074407159213402,10.038810489175761
Langues,30.227114344019085,34,30,0.5674900376047417,15.59116728883108
Histoire,36.79516663206404,21,31,0.20426100431517813,16.45205564173533
Langues,55.219859569951566,8,27,0.7622606973129697,20.0
Langues,24.743963357060853,27,6,0.3879405117749196,15.565380636811277
Histoire,25.443207283449368,23,99,0.042437856522780426,9.210507952890163
Langues,41.35916172739205,8,57,0.2650734457370998,16.605324335610614
Littérature,35.25957775356895,48,74,0.455394204733782,15.478862230632844
Histoire,19.793447952940326,35,9,0.9582918155014072,15.879375145229844
Histoire,17.236362442128968,47,58,0.6026151575305261,10.72604875767497
Histoire,34.47486049026733,48,78,0.4340514138730145,12.681544371925254
Histoire,48.96954782001402,47,96,0.47958421656668193,14.92173061670713
Sciences,48.94156257783937,13,49,0.5094073559944955,18.29831084174137
Langues,58.790184366029536,20,88,0.9036562345541274,19.481464069191766
Langues,29.135909907899734,20,41,0.05339604617677551,13.70010508352222
Langues,29.59946634051305,45,14,0.7863191677714887,16.635997892560585
Histoire,10.09097473902646,45,67,0.54267505575193,8.52272365281081
Langues,51.49586825977446,23,87,0.04341986857685165,15.974850607185108
Langues,42.33142220340253,3,45,0.9970842327666769,19.638735657540572
Histoire,48.496105936594546,15,54,0.5348885226699052,18.750645127229408
Langues,33.53115999724015,5,18,0.12139466191831816,16.89383251930951
Histoire,56.00967443204324,15,70,0.3299488803369707,18.972708576594943
Histoire,11.45568989163572,31,62,0.9605168988450009,11.188282445800207
Histoire,15.764059136894417,31,80,0.5527591567317971,9.558859491029887
Histoire,28.800866748575157,22,58,0.5912358571663491,14.157542165358679
Littérature,14.255295405678606,17,47,0.5878309979004297,14.381405666777358
Langues,14.394394098253596,19,89,0.46517018252266906,8.896177922016921
Langues,38.34363396752725,33,20,0.6634693139047723,18.232731030673747
Littérature,20.806100978495877,18,5,0.9503049843489755,16.655590420564767
Langues,41.32676052785647,11,1,0.6552408754544004,20.0
Sciences,56.469991107262906,10,65,0.09181298173507602,18.196066374727945
Littérature,51.19411048515646,31,75,0.7095004858642393,17.876591126951297
Sciences,22.421519377690416,5,94,0.41574741503347556,9.502523985983512
Littérature,14.483146305566148,45,89,0.632212884274584,9.495105699253997
Littérature,57.50962341079602,34,10,0.5978980030324349,20.0
Littérature,59.72479656866624,34,12,0.9460678248821685,20.0
Langues,28.72474497325896,16,85,0.5127836061469601,12.522588974580282
Langues,33.03386305712805,3,61,0.6714766493887109,15.874425721485862
Sciences,17.266683066503326,41,66,0.47902023441937547,9.106307059166458
Sciences,45.50903963888407,17,12,0.6175396466456649,19.68590689968058
Littérature,31.091680342642043,14,6,0.20664349413499505,19.338636287160725
Littérature,50.15075726272047,22,91,0.9057396772626842,18.23928260806964
Sciences,38.86483557122852,12,14,0.052312939824203375,16.089498482969017
Sciences,12.139190458331687,18,4,0.5184047613171224,11.203536340093777
Littérature,26.74772702517987,48,97,0.8665535179881279,13.209131352218103
Littérature,50.42980853350768,39,97,0.4264735816721623,16.798072640828607
Littérature,44.40569406919634,38,5,0.9477236130102973,20.0
Littérature,41.626597368945774,11,37,0.8690276547281991,20.0
Sciences,43.62523211580391,42,66,0.6010352366971574,14.17112895512216
Histoire,40.251843781179915,3,34,0.6080440318330222,18.848443230226682
Sciences,42.05621632937872,24,92,0.7290860746127318,13.62414160362504
Sciences,41.02105523204355,7,57,0.08111871743445886,14.891747782717825
Histoire,36.67139697523291,21,44,0.7355622572055478,17.11977180524377
Histoire,47.887356271370656,21,91,0.2182661929420403,15.398374870307606
Langues,28.474628176061596,39,22,0.4333087331885339,15.08603800506905
Langues,33.76191693202508,6,41,0.6286204429858436,16.984814683487198
Sciences,30.072477845984494,6,23,0.381019297009593,14.934007481279252
Sciences,20.460524556096374,17,79,0.8925667693412938,11.008637316352623
Histoire,26.094448124994216,13,76,0.768189612934411,13.413280214073753
Histoire,12.750753880495033,23,85,0.6335124347742505,9.219966940011188
Langues,26.27638169613054,16,56,0.2781833665573754,13.000234117954086
Langues,29.529154646656455,40,16,0.38371217281566883,15.487294905786568
Histoire,14.669204882441191,5,67,0.030820111457451116,9.31102470075045
Sciences,21.022756485604834,40,83,0.11696584742332161,8.01127849599457
Littérature,22.477087372142048,18,74,0.4927926892666976,13.717782081483433
Histoire,21.37351041043444,49,95,0.536699668618306,9.091579238424924
Littérature,27.511085076197464,32,88,0.12342795652216132,12.511458950894374
Littérature,17.243805253498692,27,55,0.44466256846790975,11.794171637403858
Sciences,46.57506784222247,30,50,0.74378589122119,16.875708075076226
Sciences,27.13274276588766,12,57,0.1825370625722037,12.378639134475351
Littérature,16.118261701084897,39,26,0.24608565363219237,12.396626624063574
Langues,39.67998906633915,2,8,0.039361181097332554,18.804047132015786
Sciences,18.982408755871134,30,11,0.8449489166793757,14.695668640709982
Langues,12.902816033884687,47,88,0.6448809241697668,8.152821440308026
Histoire,18.16460710123714,44,39,0.1718467332900241,10.721744310387283
Histoire,30.999740602457095,49,69,0.3532171399300531,12.181153376487753
Littérature,44.67544859637179,39,53,0.369765480894682,20.0
Littérature,42.075044238563,4,17,0.9567555760057,20.0
Histoire,10.260298967991258,18,78,0.9639922066220392,10.520343644260926
Histoire,49.664532625704304,18,33,0.15571240339385684,19.253461101620395
Littérature,26.784388923124705,5,72,0.8604187017987791,18.222196683857916
Histoire,43.98578454777849,19,98,0.2591247459387188,14.279921870041246
Sciences,11.633658585346643,18,32,0.04280885819532565,9.293152401299277
Sciences,29.68941216861554,35,99,0.055030476244638304,8.514425767733735
Langues,10.98052506595515,4,29,0.9505850828576573,14.116532069165446
Langues,50.81727675725576,30,59,0.1567019106386962,17.478733407203887
Littérature,19.348359025808218,20,46,0.7087129694391932,16.048380574343245
Sciences,43.727395375954586,47,81,0.9101670309059662,14.19258861496364
Littérature,23.853308136305575,19,8,0.9969484912629943,19.192085985179723
Langues,16.767555716882384,40,55,0.5814539242992353,11.013259995386587
Sciences,56.51476695232883,11,91,0.6014577213603697,18.28988743727414
Sciences,39.7512307893311,30,26,0.9990285220733521,17.638203204667754
Langues,54.53155236494466,9,88,0.1466327693684275,17.404022877919758
Littérature,25.329970082531958,41,7,0.7135613992065076,18.37073852213087
Langues,51.49176668391972,25,31,0.330473951557116,19.909418445520004
Langues,57.08411667031412,35,12,0.6456327787161444,20.0
Histoire,29.75919133933941,47,24,0.7996485502236776,16.029175706396178
Littérature,55.20655255992235,22,85,0.3174305772781866,19.46268104670495
Littérature,26.754287133955497,47,72,0.5335568034986538,13.18481063062722
Histoire,26.229999956364555,6,65,0.07117682899215805,12.202808365075077
Sciences,59.78663360975479,5,79,0.8203097196315864,20.0
Langues,57.620522408867615,37,75,0.8215990008053851,19.173152444056985
Langues,21.43091729857375,40,7,0.8088001849163238,15.637970446865406
Littérature,51.86010135185727,22,84,0.15715132202414028,17.703735842588074
Littérature,27.122893882045105,37,68,0.4936038496825137,12.476539787064452
Littérature,58.962168698901344,47,93,0.24240159831318575,17.93256087922329
Sciences,52.490881438003164,13,96,0.35064416800959597,16.339065891586394
Sciences,55.24596506562691,14,4,0.1172091586019468,20.0
Langues,38.683675574477924,4,38,0.16234984510650352,17.02624738988197
Histoire,24.70756761605902,46,72,0.29089496101247747,10.529102057184126
Littérature,19.8762503188355,41,73,0.8409697479140302,13.930550498579484
Histoire,36.39359602730666,36,45,0.1525814952507818,14.777065410728037
Langues,43.575786261649114,42,5,0.31575806944926865,18.992068867358125
Langues,47.08943175618503,40,70,0.055067065455452036,15.321366444239054
Histoire,18.519160628148143,31,12,0.6075990534058405,14.416459544606811
Littérature,36.79439962855311,43,20,0.5106144888713019,19.155966168801186
Langues,31.805491004760903,18,33,0.7119504452920296,16.814285232826624
Langues,20.411210548890597,28,81,0.7232346613401196,11.18348460847266
Littérature,37.6481158679412,4,42,0.7160792952450115,19.995043231329184
Langues,23.795686090322874,27,46,0.44107793974393417,13.126780106867308
Langues,36.75272785547751,12,71,0.9512327804890528,16.47522097128352
Histoire,20.005467245043864,43,87,0.33923205737295203,8.85865405959393
Sciences,54.997126845790255,12,99,0.7385104829001918,17.127216200496388
Langues,26.90514124597953,20,66,0.8795052229666928,14.247113440912141
Langues,40.51673013288965,22,31,0.5795546123842006,18.24940021963632
Histoire,16.096649370994793,4,48,0.3634215795908413,11.974575513577923
Sciences,41.50085962642336,37,98,0.08145604078551572,11.340696738828203
Sciences,23.602016964570417,22,66,0.9828431436534573,11.744726959300094
Histoire,57.82657951855836,42,34,0.42890916781812183,20.0
Langues,29.707713302066544,45,66,0.10236614395994292,11.479895544435294
Littérature,40.370327835592896,40,47,0.5049559198133599,18.901924879889933
Histoire,20.790668283164816,27,19,0.4819459699724662,14.224940519558132
Histoire,53.073810143820005,46,58,0.3850757289342195,17.922944078346617
Sciences,50.21664590602331,30,78,0.8579511710716665,17.947056760447012
Histoire,22.281765613788576,18,24,0.9777691594728866,16.22394117325002
Littérature,55.55242540030528,14,64,0.9379507616161614,20.0
Histoire,12.007751101706384,2,17,0.1925527338059586,12.394948682238823
Histoire,47.62865602583699,22,8,0.6138404041975486,20.0
Sciences,32.893439267132216,12,99,0.10120212794047057,10.006239091686947
Littérature,51.7729697238482,21,35,0.06109953074709096,20.0
Littérature,33.2742983718004,10,35,0.8741948485222363,20.0
Langues,13.279104783520149,12,5,0.3675534636990069,13.625978939017232
Sciences,21.327276614792346,8,93,0.0908617721185474,8.260810551229484
Littérature,59.71874173584692,29,62,0.21361882588737313,20.0
Littérature,26.708880138468434,16,41,0.7289871317723713,20.0
Histoire,18.015260851271645,38,81,0.16137814918489124,8.372164480260908
Langues,50.29154129027444,28,21,0.7144978758843846,20.0
Sciences,12.25349136952504,22,74,0.21893718109184646,6.585691231343633
Littérature,13.320437573438129,26,60,0.29410305602587994,12.139415247849941
